tag,n,omega_center_QB,omega_target_nOmega,omega_peak_2D,k_peak_abs_2D,k_pred_from_peak_omega,relative_k_error,dispersion_residual_omega2_minus_k2_minus1
spp320,3,0.8448395937439761,2.5345187812319283,2.529822128134703,2.3174903755711957,2.3237900077244498,-0.0027109300463095103,0.029238359134875935
spp320,5,0.8448395937439761,4.2241979687198805,4.2163702135578385,4.08506778066787,4.096068575814835,-0.002685696038371622,0.08999900512705139
spp320,7,0.8448395937439761,5.913877156207833,5.902918298980974,5.8133656878735085,5.81759782422646,-0.000727471454854976,0.04922382349940335
