tag,target_kappaR,actual_kappaR,R,omega,kappa,F0,Fpi2,Fpi,cos1,cos2,cos3,cos5,cos7,h1_cos1,h3_cos3,h5_cos5,h7_cos7,h3_fraction,h5_fraction,nonlinear_cos2,null_ratio,cos_rms_ratio
spp160,7.0,7.02324966786814,13.18359375,0.8462874708448075,0.5327264933257019,0.0043801900144180336,-1.993215174965654e-05,-0.004494598665358141,0.004437812187346147,-1.8635755850582902e-05,-3.586300794690368e-07,-1.659865590665377e-08,-4.261885248494827e-08,0.004511877872855494,-2.977741167486946e-07,-1.5971556255319037e-08,-4.260424668762458e-08,0.8303099315862144,0.9622198535314324,-1.8635755850582255e-05,-0.004550522165487561,0.013156736661505996
spp160,8.0,7.959682956917225,14.94140625,0.8462874708448075,0.5327264933257019,0.001777619433130817,-4.653444805117704e-06,-0.0017990035580935377,0.001788301584513619,-3.0191673781196344e-06,7.596727607621677e-08,-2.1818772592755637e-08,-4.423742775654352e-08,0.0018001990757955957,9.761326606359325e-08,-2.1329736837756628e-08,-4.422693494138252e-08,1.2849383458959276,0.9775864681241794,-3.0191673781195645e-06,-0.002617795866982543,0.006174539318166866
spp160,9.0,9.052188460807825,16.9921875,0.8462874708448075,0.5327264933257019,0.0006119303695773166,-2.056270415346272e-06,-0.00061764617231312,0.0006141238531047814,-4.007611986400082e-07,7.366740824866438e-07,-2.6518808953838788e-08,-4.573743602776252e-08,0.0006156559388234238,7.468517008332666e-07,-2.6237892850355743e-08,-4.573161384766444e-08,1.0138156324330947,0.9894069109976985,-4.0076119864005346e-07,-0.003360301298277802,0.004844697518678539
spp160,10.0,9.988621749856911,18.75,0.8462874708448075,0.5327264933257019,0.0002418752747348046,-1.6873458144116753e-06,-0.0002455426251935941,0.00024412840650759224,-7.313747948200426e-08,-3.506394020788118e-07,-2.436035166787638e-08,-4.4456790184582096e-08,0.0002444313634999942,-3.512048612559653e-07,-2.4272000792563452e-08,-4.445133476856268e-08,1.0016126515554187,0.9963731691349335,-7.313747948199804e-08,-0.006976098802416677,0.009872356125074984
spp320,7.0,7.021818635062862,13.18359375,0.8463557896693058,0.5326179468373609,0.004381252601239485,-1.9994803883060073e-05,-0.004495718777222179,0.004438918105613697,-1.8618994328453928e-05,-3.6214220482954186e-07,-2.8053209423345022e-08,-4.2221095125232245e-08,0.004512960872683044,-3.064533949193646e-07,-2.7715468459641698e-08,-4.2245172648709944e-08,0.846223916551263,0.9879607014439401,-1.861899432845409e-05,-0.004563718576144962,0.013164905960931703
spp320,8.0,7.958061119737911,14.94140625,0.8463557896693058,0.5326179468373609,0.0017781284862597273,-4.707274076621418e-06,-0.001799606780372286,0.0017889003562577518,-3.0158738973763984e-06,4.429265914562537e-08,-3.326933997025478e-08,-4.3746281844781825e-08,0.0018007946574500817,6.472689679161256e-08,-3.2928057859013795e-08,-4.375439153300756e-08,1.4613459214269235,0.9897418430438922,-3.015873897376476e-06,-0.0026473194220756877,0.006216941246292354
spp320,9.0,9.050344018525468,16.9921875,0.8463557896693058,0.5326179468373609,0.0006120891210457977,-2.107386395066515e-06,-0.0006179054927079896,0.0006143544491365612,-4.0037537710282917e-07,7.257157108098764e-07,-3.765097919881007e-08,-4.520699391285779e-08,0.0006158866727065013,7.356029288434265e-07,-3.744464281966935e-08,-4.520850439952523e-08,1.0136240925837423,0.9945197606136299,-4.003753771028879e-07,-0.003442940451981724,0.004953663138446685
spp320,10.0,9.986586503200517,18.75,0.8463557896693058,0.5326179468373609,0.0002418418763844365,-1.7360134893393334e-06,-0.00024560675015250597,0.00024416145913635606,-7.319791997187496e-08,-3.582769127866095e-07,-3.494828397103891e-08,-4.3920671749603635e-08,0.00024446481823317567,-3.588873983288344e-07,-3.488706556930455e-08,-4.391853297342259e-08,1.0017039488742845,0.9982483145156686,-7.31979199718791e-08,-0.007178299785351206,0.01015452841304188
